tay,viet
bấu tán toọng chếp nhằng Chạu tót them,không chỉ đau bụng mà còn đau đầu nữa
Bặp noòng ái khảu nà them a,nước lũ sắp tràn vào ruộng rồi đấy
Mền đạ tào đảy thôm them ớ,nó đã đào được ao cơ đấy
Chiết,thềm
Dác,thềm
Nga,thềm
Slém,thềm
Hò đếch thém pây chồm hội,trẻ em thèm đi xem hội
Tua đếch thém pây chồm hội,trẻ em thèm đi xem hội
Cọn,hích
Khiếc,hích
Pjên,hích
Tằm,hích
Tẻng,hích
Tụp,hích
Tức,hích
Xá,hích
Phấu,sợi
chỉ slam theo,chỉ ba sợi
chỉm slam theo,chỉ ba sợi
Phấu,đoàn
Vi,cái bàn chải
Vi,chải
Chin A thí,ăn nhiều bữa sít nhau
Noọng a slao chin nung thí tháy lai,con gái ăn mặc cầu kì lắm
Noọng slao slao chin nung thí tháy lai,con gái ăn mặc cầu kì lắm
noọng slao Đút nung thí tháy lai,con gái ăn mặc cầu kì lắm
thích bảt Châng nâng,dùng chân đá một phát
Chắc,biết
Rụ,biết
Cá mà pưa tầu noọng bấu thiên,anh về bao giờ em không biết
Có mà pưa tầu noọng bấu thiên,anh về bao giờ em không biết
Lùng mà pưa tầu noọng bấu thiên,anh về bao giờ em không biết
Pi cá mà pưa tầu noọng bấu thiên,anh về bao giờ em không biết
Chài mà pưa tầu Noọng a bấu thiên,anh về bao giờ em không biết
Chài mà pưa tầu Noọng slao bấu thiên,anh về bao giờ em không biết
Chắc ti,"trời đất, thiên địa"
Rụ ti,"trời đất, thiên địa"
Chắc ti,lung tung
Rụ ti,lung tung
Nẻm,cái lều
Nẻm khỉ,nhà vệ sinh
Dắc,"khều, khêu"
Dắc,nhể
thiêu nam chộc Châng,nhể gai đâm vào chân
đếch thiếu noọc Ca,trẻ nhảy ngoài sân
đếch thiếu noọc Coong sân,trẻ nhảy ngoài sân
đếch thiếu noọc Lang cai,trẻ nhảy ngoài sân
đếch thiếu noọc lang,trẻ nhảy ngoài sân
Pi thìn,"năm thìn, tuổi thìn"
khuốp thìn,"năm thìn, tuổi thìn"
Nhình ẩy thinh thự hết lại,con này giở chứng hờn dỗi
Slỉnh,thính
Chiếc phjoóc thít,chẻ lạt bị lẹm
Rươi phjoóc thít,chẻ lạt bị lẹm
Toa,thồ
Tị Fuông,"vốn, đã nói"
Ti fuông,"vốn, đã nói"
Mền thỏ cần Tày,nó vốn là người Tày
Te thỏ cần Cảng,nó vốn là người Tày
Te thỏ cần Chệt,nó vốn là người Tày
Te thỏ cần Nhặt,nó vốn là người Tày
Tị Fuông,địa phương
Ti fuông,địa phương
kẻ thỏ,thuốc địa phương
chúm,đùm
nham,đùm
Pa,đùm
rụm,đùm
chúm pầu,túm vạt áo lại
nham pầu,túm vạt áo lại
Pa pầu,túm vạt áo lại
rụm pầu,túm vạt áo lại
Rườn lang,nhà cửa
Tu rườn,nhà cửa
Phjoóc slửa khóa,thay quần áo
Phjoóc bẳng nặm,đổ ống nước
Phjoóc đang,phá thai
Chin A kỉ lai thoi khửn lẹo,ăn bao nhiêu nôn ra hết
kha,hàng
kha,dòng
kha đét,tia nắng
Thân,tháo
thói pác bút Lồng,tháo ngòi bút ra
thói pác bút Mà,tháo ngòi bút ra
Thân,rút
Thân,hoàn lại
thói chèn chen,hoàn lại tiền lẻ
thói chèn Lưa,hoàn lại tiền lẻ
thói chèn le,hoàn lại tiền lẻ
Thân cằm,"từ chối, rút ý kiến"
thói cằm phuối Đạ,rút lời nói trước
Nhăn dá tẻo thói cằm,đồng ý rồi lại từ chối
thói Cốc ăn xe hẩu te,để lại giá gốc cho nó cái xe
Dón,tỉa
Fai,tỉa
Luốt,tỉa
VáI,tỉa
Ván,tỉa
Dón,rút bớt
Fai,rút bớt
Luốt,rút bớt
VáI,rút bớt
Ván,rút bớt
Mền thón au chèn của pi noọng,nó lấy bớt tiền của bà con
Te thón au chèn của Pi noọng,nó lấy bớt tiền của bà con
Te thón au chèn của khuốp noọng,nó lấy bớt tiền của bà con
Te thón au chèn của pi Noọng a,nó lấy bớt tiền của bà con
Te thón au chèn của pi Noọng slao,nó lấy bớt tiền của bà con
Luốt,vãi
Càm thấu chập thoong,đi săn gặp may
Khúy thấu chập thoong,đi săn gặp may
Lá thấu chập thoong,đi săn gặp may
Nè thấu chập thoong,đi săn gặp may
Nung thấu chập thoong,đi săn gặp may
Hình cắp bấu chúng thoong,đánh bẫy không gặp may
Coỏng,vỗ
Bặp thoỏng,sóng vỗ
Heng moong thoóng khửn nhọt phù,tiếng mõ vang vọng lên đỉnh núi
thót cái fừn Lồng,rút thanh củi ra
thót cái fừn Mà,rút thanh củi ra
thót mừ Lồng tây,rút tay ra khỏi túi
thót mừ Mà tây,rút tay ra khỏi túi
thót mừ oóc Tủi,rút tay ra khỏi túi
thót mừ oóc tòi,rút tay ra khỏi túi
Luồng Khảu thốc hang cáy,bông lúa rủ như đuôi gà
Luồng khẩu thốc hang keng cáy,bông lúa rủ như đuôi gà
Chạu thốc lồng,đầu gục xuống
Can,úp
Can,càn
Buốc thông Lồng ta,đầm thông ra sông
Buốc thông Mà ta,đầm thông ra sông
thông rụ tàng hết Đút,hiểu biết cách làm ăn
kha thu to khẩu khun cáy,cái dậu con đựng thóc chăn gà
Nghé thu to Khảu khun cáy,cái dậu con đựng thóc chăn gà
Chin A khẩu thư thú,ăn cơm dùng đũa
Chin Khảu thư thú,ăn cơm dùng đũa
Đăm thúa,trồng đỗ
Fạt thúa ngạt,làm giá đỗ
Hấy thúa ngạt,làm giá đỗ
Slan thúa ngạt,làm giá đỗ
Tức thúa ngạt,làm giá đỗ
Thúc Boong,"vừa lòng, vừa ý"
Thúc Mốc,"vừa lòng, vừa ý"
Thúc Pầu,"vừa lòng, vừa ý"
Thúc Slim,"vừa lòng, vừa ý"
Po ta hăn thúc Boong khươi mấư,bố vợ thấy vừa lòng chàng rể
Po ta hăn thúc Mốc khươi mấư,bố vợ thấy vừa lòng chàng rể
Po ta hăn thúc Pầu khươi mấư,bố vợ thấy vừa lòng chàng rể
Po ta hăn thúc Slim khươi mấư,bố vợ thấy vừa lòng chàng rể
Bấu đảy hẩu hâu thúi,đừng để người ta chửi
Thuổm,ngập
Bặp noòng thúm tông nà,nước lũ ngập cánh đồng
pè,ngập
Têm,ngập
Bặp thuổm nà,nước ngập ruộng
Têm,đầy
Chin A thuổm pác,ăn đầy miệng
Chin A thuổn dá,ăn hết rồi
thuổn thảy Pi noọng oóc tông,tất cả bà con ra đồng
thuổn thảy khuốp noọng oóc tông,tất cả bà con ra đồng
thuổn thảy pi Noọng a oóc tông,tất cả bà con ra đồng
thuổn thảy pi Noọng slao oóc tông,tất cả bà con ra đồng
thuổn thảy pi noọng Lồng tông,tất cả bà con ra đồng
thuổn thảy pi noọng Mà tông,tất cả bà con ra đồng
Sluông,nhân dịp
thuông Pi mấu,nhân dịp năm mới
thuông khuốp mấu,nhân dịp năm mới
Nhình đếch tía tềng lăng thuống lồng,đứa trẻ địu trên lưng xệ xuống
Tua đếch tía Nưa lăng thuống lồng,đứa trẻ địu trên lưng xệ xuống
Tua đếch tía Tềnh lăng thuống lồng,đứa trẻ địu trên lưng xệ xuống
Fạng,đập
Fạng,phang
Teng thuốt Lồng,đinh tuột ra
Teng thuốt Mà,đinh tuột ra
Thai kheng thư co co,mạ bén rễ
Thư Chạu,quện nhau
Nhọm phải thư Chạu,nhuộm vải các màu quyện nhau
Thư Chạu,ý hợp tâm đồng
thư Chạu hết fiệc,ý hợp tâm đồng làm việc
Đông,rừng
Pằm thương,nấu mật
Thương Muối,đường phên
mạy Chang ti,cây đặc ruột
mạy Đâng ti,cây đặc ruột
mạy Slâu ti,cây đặc ruột
mạy Tung ti,cây đặc ruột
Slủng Moòng tì từn,súng nổ đì đùng
hơn tỉ,năm tí
Lai tỉ,năm tí
Pả tỉ,năm tí
Ti kẻ,"thiên nhiên, môi trường"
Páy ún ti năng,chưa ấm chỗ ngồi
đảy Đút nhoòng mô mả thong thả nhoòng ti rườn,"có ăn nhờ mồ mả, nhàn nhã nhờ thổ cư"
Boong tỉ,người đó
Khen kha bấu tị đảy te,tôi không trị nổi nó
Tệnh,nhét
Sliên,tiên
Làu bặng tiên,đẹp như tiên
Mjạc bặng Sliên,đẹp như tiên
Heng,tiếng
tiểng Cảng,tiếng Tày
tiểng Chệt,tiếng Tày
tiểng Nhặt,tiếng Tày
Boong mì tiểng,người nổi tiếng
Heng,giọng
Heng tồn,tin đồn
Đút mốc bấu tiêu,ăn không tiêu
Khoen,treo
tiếu Châng tò khửn,treo ngược chân lên
Quây,xa
Bâu khoá dà tin,quần trùm gót
Hâng tẳm tin fạ,xa tận chân trời
Lày tẳm tin fạ,xa tận chân trời
Nàn tẳm tin fạ,xa tận chân trời
Y noi,thần
Bjoóc mì tinh,mắt có thần
Lài mì tinh,mắt có thần
Chá tình tẹ cằm tuyện,kể lại đầu đuôi câu chuyện
Thỏi tình tẹ cằm tuyện,kể lại đầu đuôi câu chuyện
Y noi,nghe
Y noi,làm theo
tinh cằm Dên,nghe theo lời Đảng
Dú tỉnh Chạu,ở trên đỉnh đầu
tỉnh bấu Lồng,tính không ra
tỉnh bấu Mà,tính không ra
Đá,mắng
Căn tỉu căn,chửi nhau
kha dảo bấu đo to khẩu,cái vựa không đủ đựng thóc
Nghé dảo bấu đo to Khảu,cái vựa không đủ đựng thóc
Căn,khuân
Căn,tha
Căn,vận chuyển
Căn,làm ốm
Căn,lượt
Căn,trở
Căn,nhau
Sloong Châng ta tò cáp,hai dòng sông gặp nhau
Căn chăng,quả cân
Tò Chăng,quả cân
Căn khửn,trở lên
tủi Khảu mì hả nạo tò khửn,túi gạo có năm yến trở lên
Căn lồng,trở xuống
Nhình mu mì pét slíp cân tò lồng,con lợn có tám mươi cân trở xuống
Căn pày,"thuở trước, đã từng"
Căn tồng,"cũng như, giống như"
Mái cạ bấu chung họ tọ ngòi căn tò tồng Pi noọng,dù không chung họ nhưng coi nhau giống như anh em
Mái cạ bấu chung họ tọ ngòi căn tò tồng khuốp noọng,dù không chung họ nhưng coi nhau giống như anh em
Mái cạ bấu chung họ tọ ngòi căn tò tồng pi Noọng a,dù không chung họ nhưng coi nhau giống như anh em
Mái cạ bấu chung họ tọ ngòi căn tò tồng pi Noọng slao,dù không chung họ nhưng coi nhau giống như anh em
Căn xày,cùng nhau
Chin A tó căn,ăn cùng nhau
Men pù tó nả,sườn núi trước mặt
Lai tó lú căn,đổi ngang giá nhau
Thẻ tó lú căn,đổi ngang giá nhau
Thoóc tó lú căn,đổi ngang giá nhau
tua nấy luôn tó pác cần Cáu,con này thường cãi lại người già
Tó rằng cáy,ong đất
Tó Rằng cáy,ong đất
Tàng quẹng tọ te bấu dau lo,đường vắng nhưng nó không sợ
Tàng quẹng tọ te bấu Kì,đường vắng nhưng nó không sợ
ái pây tọ Rằm fiệc quả,muốn đi nhưng bận việc quá
Mốc tòa,bụng phệ
Tác tòa,bụng phệ
Thò,thồ
Mạ toa Khảu,ngưạ thồ thóc
Ngoi toáI lồng,môi trễ xuống
toóc bấu Lồng,gõ không ra
toóc bấu Mà,gõ không ra
Pặt,"một, độc"
Boong toọc,"một mình, độc thân"
Pặt,đọc
Pặt,vả
Pặt,thốc
Hò toi mẹ pây háng,con đòi mẹ đi chợ
Tua toi mẹ pây háng,con đòi mẹ đi chợ
tói Pi,trọn một năm
tói khuốp,trọn một năm
Tập tọi,"héo, ngót"
Tập tọi,lả
Bắt tom bjoóc,bướm hút nhụy
Ngằn tom bjoóc,bướm hút nhụy
Xâng Khảu tom coóc,sàng gạo thóc chụm lại
Chang,"thiến, hoạn"
Pán,"thiến, hoạn"
Pạng,"thiến, hoạn"
Chang,ngắt
Pán,ngắt
Pạng,ngắt
Chang,đoạn
Pán,đoạn
Pạng,đoạn
Chang dàu,đoạn thẳng
Pán dàu,đoạn thẳng
Pạng dàu,đoạn thẳng
Lặp,đón
Bâu,lá
Bâu chinh,lá dong
Bâu cuổi,lá chuối
Bâu van,lá dong dại
Toong Đây,lá dong dại
Toong Mjạc,lá dong dại
Rung,đồng
Rung,thau
Rung,bóng
Bẳng tậu toòng,cây gậy nhẵn bóng
Bâu tậu toòng,cây gậy nhẵn bóng
Ca tậu toòng,cây gậy nhẵn bóng
Chựa tậu toòng,cây gậy nhẵn bóng
Lằm tậu toòng,cây gậy nhẵn bóng
me tậu toòng,cây gậy nhẵn bóng
Ngấư tậu toòng,cây gậy nhẵn bóng
Nghé tậu toòng,cây gậy nhẵn bóng
Slảu tậu toòng,cây gậy nhẵn bóng
Rung,sáng
Rung cháo,thao láo
Đút nựa chin pja tha toòng cháo,ăn cá ăn thịt mắt thao láo
chin nựa Đút pja tha toòng cháo,ăn cá ăn thịt mắt thao láo
Rung cuổi,đồng thau
Rung fầy,đồng đỏ
Rung tích,bóng lộn
Rung tỉu,bóng loáng
Rung tỉu,sáng vằng vặc
Rung tưn,sáng bóng
Rung tứng,bóng nhoáng
Châng toỏng khảu hin,chân vấp vào đá
Chẳng xẩu toỏng căn,ngồi gần đụng nhau
toóng quai Choóc,quai chén
Fạt toóng téng fiệc rườn,làm lặt vặt việc nhà
Hấy toóng téng fiệc rườn,làm lặt vặt việc nhà
Slan toóng téng fiệc rườn,làm lặt vặt việc nhà
Tức toóng téng fiệc rườn,làm lặt vặt việc nhà
Mốc,bụng
Tác,bụng
toọng Cò pèng,đầy bụng
toọng Đắn,đầy bụng
toọng Kích,đầy bụng
Mốc luông,dạ dày
Tác luông,dạ dày
Mốc nọi,bụng dưới
Tác nọi,bụng dưới
Mốc slứt,đỉnh màn
Tác slứt,đỉnh màn
pang nả tóp phjác nháu,má hóp trán nhăn
sloong Châng tóp khảu,hai chân chụm lại
Phá,"rức, nhức, buốt"
Slép,"rức, nhức, buốt"
Phá,mổ
Phá khon,toóc khon
Slép khon,toóc khon
Bẳn,tung
Chôm,tung
Bẳn,quăng
Chôm,quăng
Bẳn,ném
Chôm,ném
Đội,"rao, quảng cáo"
tô Lồng mừ rườn,rao bán nhà
tô Xo tầu rườn,rao bán nhà
Đội,trọ
Đội,đỗ
Nặc,đố
Căn tổ,đố nhau
Bết tổ,câu đố
Ca tổ,câu đố
Chóp tổ,câu đố
Tức tổ,câu đố
Nặc tạ,"đánh đố, thách thức"
Boong hậu tố híu,ai cũng giỏi
Bjoóc văn tốc nhọt khau,mặt trời lặn xuống đỉnh núi
Lài văn tốc nhọt khau,mặt trời lặn xuống đỉnh núi
Quan tốc thâng Chạu cấu dền đăm,chàng đi tới đầu cầu thì tối
hơn pây tốc cón khỏi,bác đi sớm hơn tôi
Lai pây tốc cón khỏi,bác đi sớm hơn tôi
Pi pây tốc cón khỏi,bác đi sớm hơn tôi
Pả pây tốc Đạ khỏi,bác đi sớm hơn tôi
Mự tốc mự,ngày này lại ngày khác
Nâư tốc mự,ngày này lại ngày khác
Vằn tốc mự,ngày này lại ngày khác
Nhăn,"vâng, phải"
Cá dú nớ ừ,anh ở lại nhé! - vâng
Có dú nớ ừ,anh ở lại nhé! - vâng
Lùng dú nớ ừ,anh ở lại nhé! - vâng
Pi cá dú nớ ừ,anh ở lại nhé! - vâng
Chài dú nớ Nhăn,anh ở lại nhé! - vâng
Nhăn,đồng ý
Nhăn pây đuổi te,đồng ý đi với nó
Lưa,ứ
Bặp ử khửn nà,nước ứ lên ruộng
Nặm Lưa khửn nà,nước ứ lên ruộng
Lưa,ế
Cúa Lồng mừ ử,hàng bán ế
Cúa Xo tầu ử,hàng bán ế
Cúa khai Lưa,hàng bán ế
vây Vén,đưa nôi
đếch nòn Chang ứ,bé nằm trong nôi
đếch nòn Đâng ứ,bé nằm trong nôi
đếch nòn Slâu ứ,bé nằm trong nôi
đếch nòn Tung ứ,bé nằm trong nôi
đếch nòn chang Vén,bé nằm trong nôi
Vén noọng nòn,ru em ngủ
ứ Noọng a nòn,ru em ngủ
ứ Noọng slao nòn,ru em ngủ
Đai,khác
Táng,khác
pây ti Đai,đi chỗ khác
pây ti Táng,đi chỗ khác
Nhìn cần ươn ứa,cảm thấy trong người ngây ngấy
hướt ấc,ưỡn ngực
Phôn hướt,mưa ngớt
Bôn phôn thâng chang nâư chắng ưởn,mưa tới gần trưa mới ngớt
Fạ phôn thâng Chang nâư chắng ưởn,mưa tới gần trưa mới ngớt
Fạ phôn thâng Đâng nâư chắng ưởn,mưa tới gần trưa mới ngớt
Fạ phôn thâng Slâu nâư chắng ưởn,mưa tới gần trưa mới ngớt
Fạ phôn thâng Tung nâư chắng ưởn,mưa tới gần trưa mới ngớt
Fạ phôn thâng chang nâư chắng hướt,mưa tới gần trưa mới ngớt
Dằm,ướp
Pja Dằm,cá ướp
Mường kheo ứt ứt,lúa xanh mườn mượt
ựt ạt phuối bấu Lồng cằm,ấm ứ nói không ra lời
ựt ạt phuối bấu Mà cằm,ấm ứ nói không ra lời
Pú Cáu bẻo pây ựt ạt,ông già béo đi lặc lè
Pú ké Pì pây ựt ạt,ông già béo đi lặc lè
va Khảu,bó lúa
bỏ neo,cây nêu
Căm neo,cây nêu
Pằn neo,cây nêu
tẳng va neo Đút nèn,dựng cây nêu ăn tết
hết và Đút chap,làm sải ăn gang
Quì,với
chài Đút ngài vạ khỏi,anh ăn cơm với tôi
Quì,cùng
Fạt vạ căn,làm cùng nhau
Hấy vạ căn,làm cùng nhau
Slan vạ căn,làm cùng nhau
Tức vạ căn,làm cùng nhau
Quì,và
Vái vác,vãi
váI Khảu cáy,vãi thóc cho gà ăn
Vái vác,vung vãi
phấn Đút phấn váI,phần ăn phần vung vãi
Lốm,lõm
Thư thây nà vam khẩu cằn,cày khoét lõm vào bờ
Thây nà vam Khảu cằn,cày khoét lõm vào bờ
Càng,cằm
Đây,ngọt
Mjạc,ngọt
Đây pện thương,ngọt như đường
Mjạc pện thương,ngọt như đường
Phuối Đây,nói ngọt
Phuối Mjạc,nói ngọt
Đây,ngon
Mjạc,ngon
Đút van pác,ăn ngon miệng
chin Đây pác,ăn ngon miệng
chin Mjạc pác,ăn ngon miệng
Đây,vừa
Mjạc,vừa
Phjắc Đây cưa,rau vừa muối
Phjắc Mjạc cưa,rau vừa muối
Phjắc van Chái,rau vừa muối
Phjắc van Tuôn,rau vừa muối
Đây,hòa thuận
Mjạc,hòa thuận
Mả mjề chin dú bấu van căn,vợ chồng ăn ở không hòa thuận nhau
Phua mjề Đút dú bấu van căn,vợ chồng ăn ở không hòa thuận nhau
Phua mjề chin dú bấu Đây căn,vợ chồng ăn ở không hòa thuận nhau
Phua mjề chin dú bấu Mjạc căn,vợ chồng ăn ở không hòa thuận nhau
Đây,khéo
pác Đây slẩy slổm,miệng ngọt bụng chua
pác Mjạc slẩy slổm,miệng ngọt bụng chua
Đây,tốt
Mjạc,tốt
Heng Đây,giọng tốt
Heng Mjạc,giọng tốt
ỏi Đây dỏi,mía ngọt dịu
ỏi Mjạc dỏi,mía ngọt dịu
Nhình tỉ pác phuối van dỏi,con ấy miệng nói ngọt xớt
Tua tỉ pác phuối Đây dỏi,con ấy miệng nói ngọt xớt
Tua tỉ pác phuối Mjạc dỏi,con ấy miệng nói ngọt xớt
Mác vả Đây ón,đu đủ ngòn ngọt
Mác vả Mjạc ón,đu đủ ngòn ngọt
Mác vả van Chắng,đu đủ ngòn ngọt
Mác vả van Mấư,đu đủ ngòn ngọt
tiếng then Đây ón,tiếng then du dương
tiếng then Mjạc ón,tiếng then du dương
tiếng then van Chắng,tiếng then du dương
tiếng then van Mấư,tiếng then du dương
Chin A bấu van pác,ăn không ngon miệng
Chin bấu Đây pác,ăn không ngon miệng
Chin bấu Mjạc pác,ăn không ngon miệng
Chổi,nhờ
vàn Pi noọng hung hang đảm lẩu,nhở bà con nấu nướng đám cưới
vàn khuốp noọng hung hang đảm lẩu,nhở bà con nấu nướng đám cưới
vàn pi Noọng a hung hang đảm lẩu,nhở bà con nấu nướng đám cưới
vàn pi Noọng slao hung hang đảm lẩu,nhở bà con nấu nướng đám cưới
vàn pi noọng hung khẩu hang đảm lẩu,nhở bà con nấu nướng đám cưới
vàn pi noọng hung hang keng đảm lẩu,nhở bà con nấu nướng đám cưới
Chổi,cầu khiến
Chổi,từ chối
Khen kha xo vàn cằm tạy của cần,tôi xin từ chối lời dạy của ngài
Chổi lạy,van xin
Bặp tạ van xói khảu cằn mà,nước sông xói vào bờ
Nặm tạ Đây xói khảu cằn mà,nước sông xói vào bờ
Nặm tạ Mjạc xói khảu cằn mà,nước sông xói vào bờ
pản,ván
Sloong kíp pản,hai tấm ván
Dón,gieo
Fai,gieo
Luốt,gieo
Thón,gieo
VáI,gieo
ván Khảu hẩu cáy,vãi thóc cho gà
quai bấu táy nộc họ kẻm đáng mì Mự nhắng khảu vang hang mò,khôn nhất là con khướu bạc má nhưng vẫn bị sa bẫy dây làm bằng lông đuôi bò
quai bấu táy nộc họ kẻm đáng mì Nâư nhắng khảu vang hang mò,khôn nhất là con khướu bạc má nhưng vẫn bị sa bẫy dây làm bằng lông đuôi bò
