tay,viet
Độc nặm,ngã nước
Độn ngòi vằn pjục phôn lụ đét,đoán xem ngày mai mưa hay nắng
Đông,rừng
Lai mạy tứn pền Đông,nhiều cây mọc thành rừng
Đông,phương đông
Tha vằn khửn bưởng Đông,mặt trời mọc phương đông
Đông,mùa đông
bấu tây Đông hí,mười trận ốm không bằng một trận lo nghĩ
Đông,nhiều người
Vằn Lồng tông Đông cần,ngày hội Lồng tồng đông người
Đuây,cái thang
Các Đuây hẩu nu khẩu dảo,bắc thang cho chuột vào vựa thóc
Đông căm,rừng kiêng
Đông pá,rừng già
Đúc,xương
Đổng,"cái nong, cái nia"
Đổng mọn,nong tằm
Đổng khẩu slan,nong gạo
Đu,nhìn
Slip tha Đu bấu táy mừ lụm,mười nhìn không bằng một sờ
Đu,chăn
Đu vài,chăn trâu
Đúc bjáp,sụn xương
Háp nắc Đúc bjáp,gánh nặng sụn xương
Đu kèn,rủi ro
Đu kèn chập phôn,rủi ro gặp mưa
Đu kèn,khó coi
Pát phjắc nhằng Đúc đác chả,bát thức ăn chỉ còn xương xẩu thôi
Đú,khởi đầu
Đú,đầu tiên
Pày Đú,lần đầu
Tốc Đú,ban đầu
Đúc đang,thân thể
đua,giấc
đua nòn,giấc ngủ
đua phăn,giấc mơ
đua,trận
đua khẩy,trận ốm
Slip đua khẩy bấu tây hí,mười trận ốm không bằng một trận lo nghĩ
Đúc đeng,xương tủy
Lọt tắm Đúc đeng,lột tận xương tủy
Đúc điêm,buồn
Chúc chí hẩu Đúc điêm,cù cho buồn
Đúc keng,xương ống chân
Đúc lăng,xương sống
Đúc luồng,cây xương rồng
Đúc ón,xương sụn
Đút,cụt ngọn
Mạy Đút hang,cây cụt ngọn
Tàng Đút,đường cụt
Đút đú,tắc họng
"Hâu slam, lầu Đút đú bấu chắc cảng lăng","người ta hỏi, mình tắc họng không biết nói gì nữa"
Đúm ám nặm,húp miếng nước
Đưa,cái cựa
Đưa cáy sleng,cựa gà trống
Đủng,ngoi
Đủng,ngớp
Pja Đủng nả nặm,cá hớp mặt nước
Đủng đu,cái đu
Đửa,mệt
Khửn lính Đửa lai,trèo dốc mệt quá
Đúng điếu,chao đảo
Đúng điếu,bấp bênh
Cái cấu Đúng điếu,cây cầu bấp bênh
Đứa,"cây sung, quả sung"
Đúng đính,tròng trành
Bằng pè Đúng đính,cái bè tròng trành
đứng đứng,thoăn thoắt
Vây khen pây đứng đứng,vung tay đi thoăn thoắt
Đuổi,với
Thả noọng Đuổi,chờ em với
Chin ngài Đuổi chài,ăn cơm trưa với anh
Mà Đuổi căn,về với nhau
Đươn,giun đất
Đươn chuốn căn nà,giun đục bờ ruộng
Tào Đươn khun pết,đào giun chăn vịt
Đuông,bông
Đuông,đóa
Đuông bjoóc,bông hoa
Đuông bjoóc tào,bông hoa đào
Đươn vạt,giun đất loại to
Đuổng,sâu
Đuổng,nhộng
Đuổng tó,nhộng ong
Đướn,của thừa
Chin Đướn,ăn của thừa
Đướn,tăm hơi
Xa bấu hăn Đướn,không tìm thấy tăm hơi
Đút,hút
Đút lao keo,hút thuốc lào
Đút,mút
Đút nịu mừ,mút ngón tay
Đướn,cười theo
Khua Đướn rèo cần,cười theo người ta
Đướn,cười mỉa
Hết pện hâu Đướn,làm thế người ta cười mỉa cho
Đướn,thức giấc
Nòn Đướn,ngủ thức giấc
Đướng,bênh lên
Nhăm cái mạy Đướng khửn,giẫm khúc gỗ bênh lên
Pạng nắc pạng nấu men Đướng khửn,bên nặng bên nhẹ bị bênh lên
Đướt,nóng
Đướt,ấm
Nặm Đướt,nước nóng
E,"đùn, phóng uế"
E khỉ,đùn cứt
E neo,đái
E,Tương
Cần hâu E khỉ dú cốc mác mị,ai tương cứt ra chỗ gốc mít
E hèm,đằng hắng
è,cứt
è è,tỉ tỉ
Hảy è è,khóc tỉ tỉ
éc,vai cày
Hảng éc,thắng vai cày
éc hang,đòn gánh cày
ẹc,bẩn
Khỉ ẹc,phân bẩn
em,êm
Chường nòn em,giường nằm êm
em,vừa lòng
Chài phuối pện noọng hăn em cò,anh nói thế em thấy vừa lòng
Em út,êm ru
Tắng năng Em út,ghế ngồi êm ru
Em út,bình chân như vại
Hâu pây rồm rồm dá tao lầu vận năng Em út,người ta đi rầm rầm rồi mà mình vẫn bình chân như vại
ém,kèm
ém,phụ vào
ém tậu khảu cái slảo,buộc kèm gậy vào cây sào
ẹm,vú
Chin ẹm,bú
ẻn,ưỡn
ẻn ấc,ưỡn ngực
ẻn,duỗi
ẻn phả mừ,duỗi bàn tay
én,chim én
ẹn,nện
Hò slấc men ẹn tón nâng,thằng giặc bị nện cho một trận
Eng,nhỏ
Eng,bé
Tua nghiều Eng tua củng cải,con tép bé con tôm to
Eng,con
Ma Eng,chó con
Eng chí,bé tí
Rườn Eng chí,nhà bé tí
Eng ỉ,bé bỏng
èng èng,êu êu
eo,đĩ
Tua tỉ eo lài,con ấy đĩ lắm
Eo mèo,đĩ thõa
éo,cái rọ
éo,cưỡng
éo cằm cần ké,cưỡng lại lời người già
éo,cố tình
éo hết,cố tình làm trái ý
éo,gấp khúc
éo,ngoặt
Tàng tập éo,đường gấp khúc
ẻo,vặn
ẻo cái sliến,vặn dây thép
ẻo,bẻ
ẻo cáng mạy,bẻ cành cây
ẻo hẩu tắc,bẻ cho gẫy
ẻo,vắt
ẻo khân nả,vắt khăn mặt
ẻo ét,kĩu kịt
Háp ẻo ét,gánh kĩu kịt
ẻo ét,đung đưa
Kính bjoóc ẻo ét,nhành hoa đung đưa
ẹo,xôi
ép,ép
ép mèo chin khinh,ép mèo ăn gừng
ế,ê ê
ế nhén!,ê ê xấu hổ!
ên,gân
Mừ mì lai slai ên kheo,tay có nhiều đường gân xanh
ết,"mốt, một"
Slíp ết,mười một
Pác ết,trăm mốt
ết,nhất
Tai ết,thứ nhất
ết văm ết nhi vằm nhị,một là một hai là hai
ết slim rèo Đảng,một lòng theo Đảng
Fà,cái chăn
Hốm Fà,đắp chăn
Fà cộp,chăn kép
Fà mèn,chăn bông
Fà noỏng,chăn sui
Fạ,trời
Dú noọc Fạ,ở ngoài trời
Fạ fựn,sấm chớp
Fạ fựn rừn rừn,sấm chớp đùng đùng
Fạ fựn,trời rung đất chuyển
Fạ khăm kheo,trở trời
Fạ khăm kheo,u ám
Vằn nẩy Fạ khăm kheo lao tố ái phôn,hôm nay trời u ám có lẽ sắp mưa
Fạ khiếc,sét đánh
Fạ khiếc mạy tắc,sét đánh cây gẫy
Bôn khả Fạ khiếc,trời tru đất diệt
Fạ mà,trời trở lại
Fạ mà bươn lạp háp bấu tứn,trời có mưa sấm chớp tháng chạp thì được mùa
Fạ mjẹp,chớp
Fạ ngoằm,bầu trời
Fạ ngoằm,thiên hạ
Fạ Roọng,sấm
Fạ Roọng cón bấu luôn phân,sấm trước thường không mưa
Fạc,giát
Fạc mạy muồi,giát nhà sàn bằng cây mai
Fạc,"dãy, vạt, ven"
Fạc,vạt
Fạc,ven
Fạc ta,ven sông
Sloong Fạc loong,hai dải bờ suối
Fạc fạc,phành phạch
Tốp pic Fạc fạc,vỗ cánh phành phạch
Fạc fạc,đành đạch
Bả Fạc fạc,giãy đành đạch
Fài,nhúm
Fài,nắm
Slíp háp khỉ vài bấu táy Fài khún ta,mười gánh phân trâu không bằng nắm phù sa
Fài,chèo
Fài lừa,chèo thuyền
Fai,vã
Fai,vãi
Tốc Fai chang tàng,rơi vãi dọc đường
Fai,hạng
Fai,ngữ
Fai mầu hết đảy,ngữ mày làm được
Fai fạc,nhễ nhại
Hứa Fai fạc,mồ hôi nhễ nhại
Fai fạc,vương vãi
Nhù Fai fạc chang coong,rơm vương vãi đầy sân
Fam,động
Fam chỏ,động đến tổ tông
Fam,phạm
Tào đin Fam thâng mả,đào đất phạm đến mả
Chếp Fam toọng,đau vùng bụng
Nựa Fam toọng,thịt bụng
Fan,Pháp
Pưa cón Fan chám đin lầu,trước kia Pháp chiếm nước ta
Fan,quay lại
Fan hua,quay đầu
Fan hua hang,tráo đầu đuôi
Fan sleng,"tái sinh, hồi sinh"
Hua sluốn Fan sleng,tỏi mọc mầm
Fan tao,trái lại
Fàn fạc,phàn nàn
Fàn lào,buồn phiền
Fàn lào,phiền phức
Fan,vạn
Fan cân,vạn người
Fản,phản
Ma Fản chủa,chó phản chủ
Fản nả,trở mặt
Fản nả,lật lọng
Fản nả cạ bấu đảy au,trở mặt nói không được lấy
Fàng,rạ
Nà tan dá nhằng cốc Fàng,ruộng gặt rồi còn gốc rạ
Fàng,mắt bị quáng gà
Fàng lương,bệnh hoàng đản
Fàng nòn,ngái ngủ
Fạng,phang
Fạng tua ngù bát mạy,phang con rắn một gậy
Fào,lốp
Luồng khẩu Fào,bông lúa lốp
Fáp,"bùa, phép"
Hết Fáp,dùng bùa phép trừ ma tà
Fáp,bắt quyết
Slấy hết oóc Fáp,thầy bắt quyết
Fát,"cảm, ốm"
Tầu phôn đảng đang Fát,bị mưa lạnh bị cảm
Fát náp,bị còi
Fát náp,ốm
Mèo Fát náp le pja та Fát náp lẹ thương,"mèo bị còi thì cho ăn cá, chó bị còi thì cho ăn đường"
Fát slính,tức giận
Fát slính,nổi giận
Fát slính dọ khỏn hin lồng khuổi,tức mình đẩy hòn đá xuống suối
Fát xài,phát tài
Pi mấu Fát xài nó!,năm mới phát tài nhé!
Fạt,quát
Fạt bát roi nâng,quất cho một roi
Fạt,đập
Fạt nà,đập lúa
Fạt,làm
Fạt giang,làm hương
Fặc,cây bí
Chay Fặc,trồng bí
Fặc,ấp
Cáy Fặc xáy hẩư pết,gà ấp trứng cho vịt
Fặc đeng,bí đỏ
Fặc fiền,loài hoa đẹp mọc trên vách đá
Fặc moong,bí đao
Fặc moong,bí xanh
Făn,li
Făn kim,một li vàng
Făn,phân
Bấu nhụt slắc Făn,không dôi một phân
Făn făn,lăm le
Khả cáy Făn făn,lăm le thịt gà
Făn făn vít pây,lăm lăm vứt đi
Făn fĩ,ngay lập tức
Făn fĩ,tức khắc
Pây Făn fĩ,đi ngay lập tức
Fằn,giống
Khảu Fằn,thóc giống
Mu Fằn,lợn giống
Fằn,răng
Cắt Fằn,nghiến răng
Fằn,chém
Fằn bát pjạ,chém cho một nhát dao
Pjạ cồm Fằn khỉ vài,dao sắc chém cứt trâu
Fằn fe,giống má
Făn,phần
Cáp Făn,góp phần
Păn Făn,chia phần
făn,chịu
Bấu făn,không chịu
Fẳn,phở
Chin Fẳn,ăn phở
Fẳn thèo hang nựa cáy xáu bjoóc hom,miến nấu thịt gà với nấm hương
Đếch Fặn búp bê,trẻ chơi búp bê
Fặn đin,nghịch đất
Fặn lỉn,chơi
Fặn lỉn,nghịch
Fặn lỉn tính tẩu,chơi đàn tính
Fằng,"mừng, vui"
Lục đếch đảy slửa mấu lẹ Fằng,trẻ con được áo mới thì mừng
Fằng,động dục
Mạ Fằng,ngựa động đực
Cáy mẹ Fằng xáy,gà mái chịu trống
Fằng fầu,mừng rỡ
Fặt fầy,bật lửa
Fặt lền,bật dây mực
Pja Fặt,cá đẻ
Fặt fay,lắc lư
Cáng mạy lồm Fặt fay,cành cây gió thổi lắc lư
Fặt fay,vẫy vẫy
Fặt fay,phấp phới
Cờ bên Fặt fay,cờ bay phấp phới
Fấn,phần
Fấn lai,phần nhiều
Fấn,một số
Mì Fấn tan nà dá,một số người đã gặt rồi
Cái tặng Fật fựng,chiếc cọc lung lay
Fâu,tua
Fâu còn,tua quả còn
Pao khân mì Fâu,đội khăn có tua
Fầy,lửa
Tẻm Fầy,châm lửa
Có Fầy nưa nặm,nhóm lửa trên mặt nước
Fầy,cây giâu gia
Mác Fầy ốt rù đăng ván chả,quả giâu gia to bằng lỗ mũi thì gieo mạ
Fầy phi,ma trơi
Fè,"thứ, loại"
Fè lăng,thứ gì
Fè cáy nấy tua cải,thứ gà này to con
Fè fè,rì rào
Lồm Fè fè,gió rì rào
Fe,giống
Khẩu Fe,thóc giống
Cáy khướng dom sle hết Fe,gà mái tơ để dành làm giống
Fèn,rung
Fèn,"rung động, dao động"
Fạ lồm cáng mạy Fèn,gió thổi rung cành cây
Fèn,nhúc nhích
Ngạy khỏn hin bấu Fèn,bẩy hòn đá không nhúc nhích
Fèn fôm,"rung động, dao động"
Hăn hâu phuối mốc ấy bấu đảy Fèn fôm,"thấy người ta nói, mình không nên dao động"
Fẹn fặt rườn lang,thu dọn nhà cửa
fiệc,việc
Hết fiệc noọc tông,làm việc ngoài đồng
fò,cái vò
fò to lẩu,vò đựng rượu
Foòng,sóng
Nặm Foòng,nước nổi sóng
Foỏng,vòng
Foỏng teo,vòng trở lại
Foỏng còn,cột bằng cây mai có vòng tròn trên ngọn để tung còn
Foọng,cái võng
Vây Foọng,đu võng
Fọp,hoảng sợ
Pết eng Fọp lăm,vịt con hoảng sợ diều hâu
Fọp,cụt hứng
Đếch toi pây háng me bấu chủn Fọp lẹo,trẻ con đòi đi chợ bị mẹ mắng cụt hứng hết
Fọp mao,hoảng hốt
Kha Fộc,chân bị phù
Fộc fựn tổng nhù,lật đi lật lại đống rơm
Nòn bấu đắc Fộc fựn quá cừn,ngủ không say trở mình suốt đêm
Fồm,nằm sấp
Fồm lồng,nằm sấp xuống
Fồm,ẩn nấp
Fồm dú chang cừa,ẩn nấp trong bụi rậm
Fồm pạp,sấp bệt
Fồm pạp,phủ phục
Fồm pốp,nằm úp bụng
Fổng,bùng lên
Piêu fầy Fổng khửn,ngọn lửa bùng lên
Fổng fảng,vội vã
Chắc me pền khẩy lục Fổng fảng mà dương,biết tin mẹ ốm con vội vã về thăm
Xá cáy Fộng,đàn gà hốt hoảng
Fộng fạng,hốt hoảng tán loạn
xá cáy Fộng fạng ti tua,đàn gà hoảng sợ chạy tán loạn mỗi nơi một con
Fộng fạng,xả láng
Chin Fộng fạng,ăn uống xả láng
Fộp fộp,bùng bùng
Fầy thư Fộp fộp,lửa cháy bùng bùng
Fột,vật
Fột cằn nà,vật đất ruộng lên đắp bờ
Fột,vét
Fột thôm,vét ao
Fột,vớt
Fột khảu fe,vớt thóc giống
fục,cói
Co fục,cây cói
fục,chiếu
Phun fục,tấm chiếu
Xăm Fù nả nặm,bèo nổi trên mặt nước
Fù rèo ta,trôi theo sông
Nả Fù,mặt bủng
Fùm,cái go
Fung,bệnh tê thấp
Fung,bệnh mắt đục thủy tinh thể
Fung,một gói
Fung pẻng cao,gói bánh khảo
Fung xàng,lạp xường
Fuông,phương
Tị Fuông,địa phương
Fuông,phong cảnh
Tó lệt slán rằng bên Fừ fừ,ong bầu vẽ vỡ tổ bay vù vù
Fứ,hỉ
Fứ mục,hỉ mũi
Fứ,vụt
Fứ bên,vụt bay
Fừn,củi
Xa Fừn,kiếm củi
Khiếc Fừn,bổ củi
Fựn ám nựa chen,lật miếng thịt đang rán
Fựn đang,trở mình
Fựn bá,đổi vai
Fựn fộc,lật đi lật lại
Fựn fộc nghé mon,lật đi lật lại cái gối
Fựn fộc,trằn trọc
Fựn fộc quá cừn nòn mí đắc,trằn trọc suốt đêm không ngủ được
FươI,liệt
Pết FươI,vịt bị liệt
Fương,phương
Fường,cây quả khế
Mác Fường slổm,khế chua
Fường,bạnh cây
Au Fường mạy hết phá,dùng bạnh cây làm khay to
Fường,vành máng
Fường xay,vành máng cối xay
Hom Fứt fứt,thơm phưng phức
Fụt,chợt
Fụt,bỗng
Fụt chứ,bỗng nhớ
Fụt lừm,chợt quên
Fụt,bật
Fụt,vụt
Đén điện Fụt đắp,đèn điện vụt tắt
Fựt fựt,bừng bừng
Lượt khửn hua Fựt fựt,máu lên đầu bừng bừng
Fựt fựt sính khửn,bừng bừng nổi giận
Hà,òa
Hà hà,khà khà
Khua Hà hà,cười khà khà
Hà lạm,chiếm đoạt
Hà lạm,lấn chiếm
Hả,năm
Hả cần,năm người
Nhi Hả,hai lăm
Hả,hử
Hả,hở
Cạ nắm tịnh Hả,bảo không nghe hả
Há pả,dọa nạt
Slấc bấu Há pả đảy boong lầu,giặc không thể dọa nạt được ta
Hạ,"mùa hạ, mùa hè"
Hạ,đưa xuống
Hạ au lồng,đưa xuống thấp
Hác,người Khách
Hác,tự
Hác,riêng
Hác,một mình
Hác dú,ở một mình
Hác,sao
Cần toọc Hác hệt đảy tầu,một mình làm sao mà làm được
Hai,trăng
Hai khửn,trăng lên
Hai món,trăng non
Hai món,trăng lu
Hai mồn,trăng tròn
Hai vẹo,trăng khuyết
Hài,"giày, dép"
Nung Hài,đi giày
Hài năng,giày da
Hài xảo,giày cỏ
Hải,biển
Khảm Hải,vượt biển
Năng cằn fầy táng hăn Hải,ngồi xó bếp kể chuyện thấy biển
Hải,gặt lựa
Hại,hại
Hại,làm hại
Nắm đảy hết Hại hẩu cần,không được làm hại cho người khác
Hại,hãy
Hại slon cón,hãy học đã
Hại,nếu
Hại phôn lẹ nặm noòng,nếu mưa thì nước lũ
Hại đát,thương tâm
Ngòi tua đếch pền khẩy hăn Hại đát quả,trông đứa trẻ bị ốm thấy thương tâm quá
Ham,khiêng
Ham mu,khiêng lợn
Ham,bắc sang
Ham,vắt sang
Ham háp,khiêng gánh
Ham khoang,giữa chừng
Bjai nà Ham khoang,làm cỏ lúa giữa chừng không xong
Ham khoang,nước đôi
Hàm,"ăn rơ nhau, hòa hợp"
Cồn thương xáu thúa Hàm căn,trộn đường với đỗ hợp nhau
Hảm,giữ
Hảm tị,giữ chỗ
Hảm,lấn
Nhả dú cằn Hảm oóc nà,cỏ ở bờ lấn ra ruộng
Hạm,hãm
Hạm xe,hãm xe
Hạm,ngăn cản
Hạm sle nắm hẩu pây,ngăn cản không cho đi
Han,bọ nẹt
Pác ả bặng ca chin Han,miệng há như quạ ăn bọ nẹt
Han,cây han
Hàn,xót
Hàn rạt,hơi rát
Hán,con ngỗng
Hán,lan
Nhả Hán têm sluôn,cỏ mọc lan đầy vườn
Hán huống,chằng chịt
Dầu xao Hán huống,mạng nhện chằng chịt
Hán fạ,"thiên nga, ngỗng trời"
Hạn,hạn
Hạn,kì hạn
Lẹo Hạn,hết hạn
Hạn sló,hạn độ
Lẹo kỉ lai bấu Hạn sló,hết bao nhiêu không có hạn độ
Hang,đuôi
Hang cáy,đuôi gà
Hang,dải
Hang rặng,dải thắt lưng
Hang,ngọn
Hang ỏi,ngọn mía
Hang,cuối
Hang bươn,cuối tháng
Hang,út
Lục Hang,con út
Hang,sau
Tam Hang,tiếp sau
Hang,"xào, nấu"
Hang phjắc,nấu rau
lục Hang hỏi,con út ít
Mà thâng Hang hỏi,đến sau chót
Hang pjên,tấm
Khảu slan lộn Hang pjên,gạo lẫn tấm
Hang pjên,đuôi sam
Phưa pền sloong Hang pjên,tết tóc thành hai đuôi sam
Hang pjên,cái roi
Hang pjên tẹp vài,roi đuổi trâu
Hang rì,đi ngoại tình
Mẹ tỉ Hang rì,con mẹ kia ngoại tình
Hảng,đeo
Hảng rặng,đeo thắt lưng
Tua vài Hảng roọc,trâu đeo mõ
Hảng,đóng
Hảng,thắng
Hảng éc,thắng ách cho trâu
Hảng,chực
Hảng pây lỉn,chực đi chơi
Hảng,cài bẫy
Hảng cắp,đặt bẫy
Hảng dầy pjai mạy,đặt đó trên ngọn cây
Hảng yên mạ,thắng yên ngựa
Háng,chợ
Khai phjắc noọc Háng,bán rau ở ngoài chợ
Háng,thưa
Slan Háng,đan thưa
Phải Háng,vải thưa
Hạng,những
Te mì Hạng slíp tua vài,nó có những mười con trâu
Nghé xe nẩy Hạng pét pác triệu,cái xe này những tám trăm triệu
Hao,hao hụt
Khai lé men Hao,bán lẻ bị hao
Háo lồm,ngáp
Mốc nòn Háo lồm,buồn ngủ ngáp
Hào,hào
Slíp Hào chẳng mì mưn,mười hào mới có một đồng
Hảo,khô
Hảo bẩu,khô non
Khẩu phjác Hảo bẩu,thóc phơi khô non
Hảo bẩu,dở hơi
Hảo hỉ,tốt lành
Hảo huốt,bình an
Hảo huốt,tốt lành
Hảo lai,khá nhiều
Hảo lai cần xằng chắc,khá nhiều người chưa biết
Hảo lai,tương đối
Hảo lai đây,tương đối tốt
Háp,gánh
Háp pây khai,gánh đi bán
Phua mjề Hạp căn,vợ chồng hợp nhau
Sloong cần Hạp minh,hai người hợp số nhau
Hát,ghềnh
Hát ta,ghềnh sông
Phuối bặng nặm lồng Hát,nói như nước chảy xuống ghềnh
Hát,hét
Te Hát khửn tọ bấu mì cần hâư lao,nó hét lên nhưng không có ai sợ
Háu,sủa
"Ma Háu, cáy khăn","chó sủa, gà gáy"
Ma Háu hai,chó sủa vô duyên
Háu váp,sủa càn
Đếch Hảy,trẻ con khóc
Đếch bấu Hảy mẹ bấu nồm,con không khóc mẹ không cho bú
Hảy bốn,phát khóc
Lót mây nhủng kẻ Hảy bốn,"cuộn chỉ rối, gỡ đến phát khóc"
Hảy hổm,khóc lóc
Hảy lại,khóc dai
Hảy lằn,khóc lăn lóc
Háy,gõ
